path,src,zip,member,licence,side,palette
0014546.png,data/oga3_cut_ccbysa,2D_Art_00.zip,soldier3_0.png,CC-BY-SA-3.0,60,27
0014547.png,data/oga3_cut_ccbysa,2D_Art_00.zip,soldier3_0.png,CC-BY-SA-3.0,57,27
0014548.png,data/oga3_cut_ccbysa,2D_Art_00.zip,soldier3_0.png,CC-BY-SA-3.0,55,27
0014549.png,data/oga3_cut_ccbysa,2D_Art_00.zip,soldier3_0.png,CC-BY-SA-3.0,55,28
0014550.png,data/oga3_cut_ccbysa,2D_Art_00.zip,tile_6.png,CC-BY-SA-3.0,32,203
0014551.png,data/oga3_cut_ccbysa,2D_Art_00.zip,e30008.png,CC-BY-SA-3.0,64,27
0014552.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,29,12
0014553.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,30,10
0014554.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,29,13
0014555.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,29,13
0014556.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,32,11
0014557.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,31,11
0014558.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,35,17
0014559.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,36,17
0014560.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,36,17
0014561.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,36,17
0014562.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,28,16
0014563.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,30,11
0014564.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,58,16
0014565.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,58,16
0014566.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,58,16
0014567.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,54,16
0014568.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,54,16
0014569.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,36,4
0014570.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,36,6
0014571.png,data/oga3_cut_ccbysa,2D_Art_00.zip,spritesheet_full_0.png,CC-BY-SA-3.0,34,8
0014572.png,data/oga3_cut_ccbysa,2D_Art_00.zip,shining star_0.png,CC-BY-SA-3.0,32,4
0014573.png,data/oga3_cut_ccbysa,2D_Art_00.zip,shining star_0.png,CC-BY-SA-3.0,33,4
0014574.png,data/oga3_cut_ccbysa,2D_Art_00.zip,shining star_0.png,CC-BY-SA-3.0,33,4
0014575.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,120
0014576.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,55,105
0014577.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,47,96
0014578.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,39,78
0014579.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,171
0014580.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,178
0014581.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,185
0014582.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,186
0014583.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,187
0014584.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,193
0014585.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,190
0014586.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,189
0014587.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,188
0014588.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,188
0014589.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,190
0014590.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,193
0014591.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,190
0014592.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,189
0014593.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,184
0014594.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,189
0014595.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,190
0014596.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,192
0014597.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,191
0014598.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Heart Strip_5.png,CC-BY-SA-3.0,63,189
0014599.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,35,14
0014600.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,34,5
0014601.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,30,8
0014602.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,20,6
0014603.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,20,7
0014604.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,33,20
0014605.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,20,6
0014606.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,17,8
0014607.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,17,8
0014608.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,20,6
0014609.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,20,10
0014610.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,20,6
0014611.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,19,5
0014612.png,data/oga3_cut_ccbysa,2D_Art_00.zip,miw_sprites.png,CC-BY-SA-3.0,19,5
0014613.png,data/oga3_cut_ccbysa,2D_Art_00.zip,empty cut glass bowl_0.png,CC-BY-SA-3.0,19,4
0014614.png,data/oga3_cut_ccbysa,2D_Art_00.zip,empty cut glass bowl_0.png,CC-BY-SA-3.0,45,5
0014615.png,data/oga3_cut_ccbysa,2D_Art_00.zip,empty cut glass bowl_0.png,CC-BY-SA-3.0,21,5
0014616.png,data/oga3_cut_ccbysa,2D_Art_00.zip,empty cut glass bowl_0.png,CC-BY-SA-3.0,17,4
0014617.png,data/oga3_cut_ccbysa,2D_Art_00.zip,empty cut glass bowl_0.png,CC-BY-SA-3.0,68,5
0014618.png,data/oga3_cut_ccbysa,2D_Art_00.zip,empty cut glass bowl_0.png,CC-BY-SA-3.0,19,4
0014619.png,data/oga3_cut_ccbysa,2D_Art_00.zip,tiled_room_3.png,CC-BY-SA-3.0,62,821
0014620.png,data/oga3_cut_ccbysa,2D_Art_00.zip,tiled_room_3.png,CC-BY-SA-3.0,53,799
0014621.png,data/oga3_cut_ccbysa,2D_Art_00.zip,tiled_room_3.png,CC-BY-SA-3.0,68,97
0014622.png,data/oga3_cut_ccbysa,2D_Art_00.zip,tiled_room_3.png,CC-BY-SA-3.0,68,65
0014623.png,data/oga3_cut_ccbysa,2D_Art_00.zip,player2-cast.png,CC-BY-SA-3.0,61,764
0014624.png,data/oga3_cut_ccbysa,2D_Art_00.zip,player2-cast.png,CC-BY-SA-3.0,59,763
0014625.png,data/oga3_cut_ccbysa,2D_Art_00.zip,player2-cast.png,CC-BY-SA-3.0,59,763
0014626.png,data/oga3_cut_ccbysa,2D_Art_00.zip,player2-cast.png,CC-BY-SA-3.0,57,758
0014627.png,data/oga3_cut_ccbysa,2D_Art_00.zip,player2-cast.png,CC-BY-SA-3.0,57,757
0014628.png,data/oga3_cut_ccbysa,2D_Art_00.zip,player2-cast.png,CC-BY-SA-3.0,57,758
0014629.png,data/oga3_cut_ccbysa,2D_Art_00.zip,player2-cast.png,CC-BY-SA-3.0,57,748
0014630.png,data/oga3_cut_ccbysa,2D_Art_00.zip,player2-cast.png,CC-BY-SA-3.0,57,748
0014631.png,data/oga3_cut_ccbysa,2D_Art_00.zip,wallsandstuff.png,CC-BY-SA-3.0,35,23
0014632.png,data/oga3_cut_ccbysa,2D_Art_00.zip,wallsandstuff.png,CC-BY-SA-3.0,66,63
0014633.png,data/oga3_cut_ccbysa,2D_Art_00.zip,wallsandstuff.png,CC-BY-SA-3.0,34,9
0014634.png,data/oga3_cut_ccbysa,2D_Art_00.zip,wallsandstuff.png,CC-BY-SA-3.0,34,9
0014635.png,data/oga3_cut_ccbysa,2D_Art_00.zip,wallsandstuff.png,CC-BY-SA-3.0,29,19
0014636.png,data/oga3_cut_ccbysa,2D_Art_00.zip,wallsandstuff.png,CC-BY-SA-3.0,32,10
0014637.png,data/oga3_cut_ccbysa,2D_Art_00.zip,fighter_1_red.png,CC-BY-SA-3.0,53,622
0014638.png,data/oga3_cut_ccbysa,2D_Art_00.zip,e30003.png,CC-BY-SA-3.0,64,25
0014639.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,17,4
0014640.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,34,7
0014641.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,50,10
0014642.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,18,4
0014643.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,18,4
0014644.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,19,5
0014645.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,20,6
0014646.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,20,7
0014647.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,50,12
0014648.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,36,8
0014649.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,35,9
0014650.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,34,8
0014651.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,18,6
0014652.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,17,5
0014653.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,17,4
0014654.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,16,4
0014655.png,data/oga3_cut_ccbysa,2D_Art_00.zip,sprites_11.png,CC-BY-SA-3.0,16,5
0014656.png,data/oga3_cut_ccbysa,2D_Art_00.zip,e30006.png,CC-BY-SA-3.0,64,27
0014657.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,17
0014658.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,16
0014659.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,635
0014660.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,505
0014661.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,556
0014662.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,588
0014663.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,588
0014664.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,514
0014665.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,51,662
0014666.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,625
0014667.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,41,9
0014668.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,17
0014669.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,17
0014670.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,47,12
0014671.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,47,12
0014672.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,638
0014673.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,39,9
0014674.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,46,12
0014675.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,583
0014676.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,12
0014677.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,569
0014678.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,562
0014679.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,698
0014680.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,668
0014681.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,646
0014682.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,625
0014683.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,52,9
0014684.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,51,20
0014685.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,9
0014686.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,16
0014687.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,16
0014688.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,664
0014689.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,620
0014690.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,539
0014691.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,407
0014692.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,24,7
0014693.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,650
0014694.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,39,10
0014695.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,38,9
0014696.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,51,587
0014697.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,47,16
0014698.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,325
0014699.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,693
0014700.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,48,16
0014701.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,25,9
0014702.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,24,7
0014703.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,48,12
0014704.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,483
0014705.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,39,10
0014706.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,48,12
0014707.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,865
0014708.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,740
0014709.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,730
0014710.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,728
0014711.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,493
0014712.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,719
0014713.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,597
0014714.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,46,11
0014715.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,11
0014716.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,51,12
0014717.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,609
0014718.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,39,9
0014719.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,819
0014720.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,678
0014721.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,759
0014722.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,942
0014723.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,711
0014724.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,756
0014725.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,576
0014726.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,46,12
0014727.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,48,11
0014728.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,48,11
0014729.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,928
0014730.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,791
0014731.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,757
0014732.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,666
0014733.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,509
0014734.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,338
0014735.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,312
0014736.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,864
0014737.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,35,9
0014738.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,21,12
0014739.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,21,12
0014740.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,256
0014741.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,529
0014742.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,51,592
0014743.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,538
0014744.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,587
0014745.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,51,484
0014746.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,742
0014747.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,49,706
0014748.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,47,12
0014749.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,35,9
0014750.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,52,131
0014751.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,36,11
0014752.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,36,21
0014753.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,35,5
0014754.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,36,206
0014755.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,30,6
0014756.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,30,9
0014757.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,45,105
0014758.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,29,26
0014759.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,21,4
0014760.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,51,85
0014761.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,52,1871
0014762.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,1738
0014763.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,38,9
0014764.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,38,112
0014765.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,35,186
0014766.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,50,6
0014767.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,46,13
0014768.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,36,10
0014769.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,30,13
0014770.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,28,131
0014771.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,31,6
0014772.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,29,93
0014773.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,47,90
0014774.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,48,265
0014775.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,36,76
0014776.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,33,17
0014777.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,36,12
0014778.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,42,28
0014779.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,32,6
0014780.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,35,601
0014781.png,data/oga3_cut_ccbysa,2D_Art_00.zip,Prison_C_4.png,CC-BY-SA-3.0,36,527
