path,src,zip,member,licence,side,palette,flat
0010041.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,64,570,0.0102
0010042.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,64,462,0.0165
0010043.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,64,504,0.0109
0010044.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,63,556,0.0084
0010045.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,63,593,0.0125
0010046.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,65,590,0.0084
0010047.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,65,607,0.0079
0010048.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,65,604,0.0125
0010049.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,64,584,0.0085
0010050.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,61,588,0.0202
0010051.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,53,613,0.0164
0010052.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,49,614,0.0181
0010053.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,47,585,0.0147
0010054.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,61,587,0.0118
0010055.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,62,562,0.0085
0010056.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,62,582,0.0137
0010057.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,60,576,0.0156
0010058.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,61,585,0.0052
0010059.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,61,597,0.0106
0010060.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,59,608,0.0146
0010061.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,61,598,0.0137
0010062.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,64,584,0.0121
0010063.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,64,563,0.0063
0010064.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,63,589,0.0105
0010065.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,64,572,0.0145
0010066.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,64,577,0.0125
0010067.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,63,570,0.0131
0010068.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,63,603,0.0092
0010069.png,data/oga5_cut_ccby3,2D_Art_04.zip,leather_armor.png,CC-BY-3.0,63,604,0.0075
0010070.png,data/oga5_cut_ccby3,2D_Art_04.zip,WoodCabin.png,CC-BY-3.0,64,9,0.658
0010071.png,data/oga5_cut_ccby3,2D_Art_04.zip,sprites_0.png,CC-BY-3.0,12,6,0.1754
0010072.png,data/oga5_cut_ccby3,2D_Art_04.zip,sprites_0.png,CC-BY-3.0,17,7,0.2056
0010073.png,data/oga5_cut_ccby3,2D_Art_04.zip,sprites_0.png,CC-BY-3.0,17,6,0.2376
0010074.png,data/oga5_cut_ccby3,2D_Art_04.zip,sprites_0.png,CC-BY-3.0,38,8,0.3765
0010075.png,data/oga5_cut_ccby3,2D_Art_04.zip,sprites_0.png,CC-BY-3.0,18,7,0.131
0010076.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,48,254,0.0551
0010077.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,44,251,0.0615
0010078.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,36,396,0.0042
0010079.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,34,328,0.1111
0010080.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,34,307,0.0976
0010081.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,34,338,0.1054
0010082.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,30,233,0.0
0010083.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,27,205,0.0209
0010084.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,58,952,0.0863
0010085.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,46,741,0.0172
0010086.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,44,579,0.0314
0010087.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,24,280,0.0231
0010088.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,68,660,0.0953
0010089.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,68,756,0.1243
0010090.png,data/oga5_cut_ccby3,2D_Art_04.zip,tileset_cave_1.png,CC-BY-3.0,68,808,0.094
0010091.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,29,9,0.4224
0010092.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,32,9,0.4488
0010093.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,25,9,0.4137
0010094.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,34,11,0.5322
0010095.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,34,11,0.5032
0010096.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,34,11,0.5237
0010097.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,28,13,0.3239
0010098.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,24,14,0.2746
0010099.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,28,13,0.3345
0010100.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,34,11,0.5322
0010101.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,34,11,0.5032
0010102.png,data/oga5_cut_ccby3,2D_Art_04.zip,reindeer-m-run_0.png,CC-BY-3.0,34,11,0.5237
0010103.png,data/oga5_cut_ccby3,2D_Art_04.zip,exploding-corpse.png,CC-BY-3.0,64,3199,0.0009
0010104.png,data/oga5_cut_ccby3,2D_Art_04.zip,Night Raider 3.png,CC-BY-3.0,31,65,0.2172
0010105.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,63,15,0.5731
0010106.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,66,8,0.6365
0010107.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,59,17,0.5182
0010108.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,68,25,0.5001
0010109.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,65,18,0.6066
0010110.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,57,20,0.4994
0010111.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,53,18,0.5042
0010112.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,34,10,0.2825
0010113.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,10,0.1147
0010114.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,26,10,0.2489
0010115.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,21,10,0.2197
0010116.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,20,11,0.0769
0010117.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,5,0.526
0010118.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,30,6,0.5109
0010119.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,34,6,0.5283
0010120.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,33,5,0.5501
0010121.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,6,0.5486
0010122.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,35,10,0.4446
0010123.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,7,0.4503
0010124.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,8,0.5545
0010125.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,26,8,0.3939
0010126.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,20,5,0.459
0010127.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,28,9,0.4894
0010128.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,27,7,0.4412
0010129.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,30,6,0.4705
0010130.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,20,5,0.459
0010131.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,10,0.4563
0010132.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,65,18,0.6066
0010133.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,28,10,0.2959
0010134.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,68,32,0.3917
0010135.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,14,7,0.5179
0010136.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,10,0.5361
0010137.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,16,7,0.559
0010138.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,21,11,0.0888
0010139.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,19,7,0.0963
0010140.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,20,5,0.4833
0010141.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,24,9,0.4416
0010142.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,24,9,0.4416
0010143.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,24,9,0.4416
0010144.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,24,9,0.4449
0010145.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,24,9,0.4449
0010146.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,24,9,0.4449
0010147.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,24,9,0.4416
0010148.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,24,7,0.438
0010149.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,35,9,0.3647
0010150.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,42,6,0.5106
0010151.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,54,8,0.5369
0010152.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,54,9,0.53
0010153.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,52,33,0.3594
0010154.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,45,13,0.5135
0010155.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,41,29,0.3517
0010156.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,39,9,0.4857
0010157.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,41,6,0.5126
0010158.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,35,8,0.2525
0010159.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,30,7,0.3656
0010160.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,33,6,0.503
0010161.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,54,8,0.5481
0010162.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,42,6,0.5444
0010163.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,19,9,0.3622
0010164.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,36,11,0.3913
0010165.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,29,8,0.3877
0010166.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,10,0.4041
0010167.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,36,9,0.44
0010168.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,8,0.4443
0010169.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,6,0.4161
0010170.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,30,8,0.4089
0010171.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,7,0.4034
0010172.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,8,0.4018
0010173.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,7,0.4023
0010174.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,5,0.4766
0010175.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,7,0.4432
0010176.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,9,0.4417
0010177.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,6,0.4282
0010178.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,6,0.4265
0010179.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,9,0.449
0010180.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,30,6,0.4269
0010181.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,30,6,0.4263
0010182.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,30,6,0.4255
0010183.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,30,6,0.4282
0010184.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,30,6,0.4237
0010185.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,9,0.4383
0010186.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,5,0.4322
0010187.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,9,0.4092
0010188.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,8,0.4372
0010189.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,10,0.4024
0010190.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,34,8,0.3859
0010191.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,8,0.3936
0010192.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,15,0.4449
0010193.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,14,0.4185
0010194.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,15,0.4057
0010195.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,16,0.4038
0010196.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,17,0.4201
0010197.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,15,0.4079
0010198.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,14,0.4148
0010199.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,29,15,0.4248
0010200.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,30,14,0.4488
0010201.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,17,5,0.5043
0010202.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,8,0.4177
0010203.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,31,8,0.415
0010204.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,14,4,0.4018
0010205.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,14,4,0.4259
0010206.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,14,5,0.3889
0010207.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,14,4,0.422
0010208.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,14,4,0.4259
0010209.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,14,4,0.4182
0010210.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,22,9,0.3857
0010211.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,35,10,0.5056
0010212.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,34,10,0.4983
0010213.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,34,10,0.5032
0010214.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,34,10,0.5023
0010215.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,36,15,0.5359
0010216.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,34,28,0.4611
0010217.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,8,0.4116
0010218.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,28,5,0.4295
0010219.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,33,6,0.4478
0010220.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,33,11,0.4333
0010221.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,5,0.5157
0010222.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,7,0.4978
0010223.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,36,6,0.5172
0010224.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,26,5,0.7191
0010225.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,33,5,0.5385
0010226.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,36,22,0.433
0010227.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,36,15,0.4134
0010228.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,32,12,0.3368
0010229.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,66,20,0.3861
0010230.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,36,25,0.3459
0010231.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,28,9,0.3733
0010232.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,36,20,0.3753
0010233.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,36,12,0.4359
0010234.png,data/oga5_cut_ccby3,2D_Art_04.zip,hyptosis_sprites-and-tiles-for-you.png,CC-BY-3.0,36,18,0.4162
0010235.png,data/oga5_cut_ccby3,2D_Art_04.zip,flameparticleburst.png,CC-BY-3.0,64,54,0.511
0010236.png,data/oga5_cut_ccby3,2D_Art_04.zip,CasaMonstro_2.png,CC-BY-3.0,64,12,0.6191
0010237.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,18,10,0.5571
0010238.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,18,11,0.5068
0010239.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,18,9,0.5936
0010240.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,18,11,0.5
0010241.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,18,12,0.5342
0010242.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,18,13,0.4969
0010243.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,18,9,0.5753
0010244.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,18,13,0.4969
0010245.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,20,10,0.5714
0010246.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,20,10,0.5714
0010247.png,data/oga5_cut_ccby3,2D_Art_04.zip,boygirl1.png,CC-BY-3.0,20,11,0.5161
